x,y,cell_id,population,infected_DM_0,infected_DM_1,infected_DM_2,infected_DM_3,u,var,sd,IoD,CoV,risk_score,risk_category,u_category
-2.2747365,53.4464994,-6.32038895201866e+17,92,0,0,1,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2730118,53.4123469,-3.201484322756806e+18,77,10,5,4,5,6.0,7.33333333333333,2.70801280154532,1.22222222222222,0.45133546692422,8.708012801545319,High,High
-2.2731213,53.4294249,-8.789908181581459e+18,65,1,2,1,2,1.5,0.333333333333333,0.577350269189626,0.222222222222222,0.38490017945975,2.077350269189625,High,Medium
-2.2732078,53.4429075,-4.842740103576092e+18,17,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2715074,53.4123503,-2.9138053306744724e+18,69,2,1,1,5,2.25,3.58333333333333,1.89296944860009,1.59259259259259,0.841319754933374,4.142969448600091,High,Medium
-2.2716392,53.4330237,1.5859522863647526e+18,46,1,2,0,3,1.5,1.66666666666667,1.29099444873581,1.11111111111111,0.86066296582387,2.790994448735805,High,Medium
-2.2717081,53.4438097,-1.2874062047445975e+18,125,2,3,0,1,1.5,1.66666666666667,1.29099444873581,1.11111111111111,0.86066296582387,2.790994448735805,High,Medium
-2.2717196,53.4456074,-7.71088129937569e+18,65,0,3,0,0,0.75,2.25,1.5,3.0,2.0,2.25,High,Low
-2.2720531,53.4977398,2.2706558517640425e+18,114,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2721856,53.5184129,7.355922863558568e+18,236,0,1,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.270003,53.4123537,8.28959597842336e+18,49,1,1,0,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2700942,53.4267352,7.912825851091262e+18,15,1,2,2,1,1.5,0.333333333333333,0.577350269189626,0.222222222222222,0.38490017945975,2.077350269189625,High,Medium
-2.2701627,53.4375213,-2.5081149479666847e+18,131,3,6,3,4,4.0,2.0,1.4142135623731,0.5,0.353553390593274,5.414213562373096,High,Medium
-2.2701855,53.4411166,-1.4785676473578406e+18,42,1,0,0,2,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,1.7074271077563374,Medium,Low
-2.2702026,53.4438132,-6.613529891886863e+18,141,2,5,3,4,3.5,1.66666666666667,1.29099444873581,0.476190476190476,0.368855556781659,4.790994448735806,High,Medium
-2.2702083,53.444712,-4.935060519600115e+18,27,0,1,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.270254,53.4519027,-5.846948052282024e+18,99,0,2,1,2,1.25,0.916666666666667,0.957427107756338,0.733333333333333,0.765941686205071,2.2074271077563385,High,Medium
-2.2702711,53.4545992,8.670363719230322e+18,85,0,2,1,1,1.0,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726,1.816496580927726,Medium,Low
-2.2702997,53.4590934,-8.753471821317726e+18,187,2,3,2,3,2.5,0.333333333333333,0.577350269189626,0.133333333333333,0.23094010767585,3.077350269189625,High,Medium
-2.2707348,53.5274046,-5.818752221658771e+18,73,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2685836,53.4258398,2.388967691014492e+18,77,3,7,2,1,3.25,6.91666666666667,2.62995563967658,2.12820512820513,0.809217119900487,5.879955639676583,High,Medium
-2.268595,53.4276374,-6.879806262695526e+18,34,2,0,1,2,1.25,0.916666666666667,0.957427107756338,0.733333333333333,0.765941686205071,2.2074271077563385,High,Medium
-2.2686006,53.4285363,-1.1644987852162792e+17,53,4,1,4,1,2.5,3.0,1.73205080756888,1.2,0.692820323027551,4.232050807568878,High,Medium
-2.2686914,53.4429177,-3.0740285499424435e+18,113,1,2,3,1,1.75,0.916666666666667,0.957427107756338,0.523809523809524,0.547101204432193,2.7074271077563377,High,Medium
-2.2688277,53.4644898,9.154257567099722e+18,53,2,0,0,0,0.5,1.0,1.0,2.0,2.0,1.5,Medium,Low
-2.2688391,53.4662875,-5.715516705906963e+18,114,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2689017,53.4761747,2.2963656263974776e+18,85,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2672763,53.4573025,6.181454640530079e+18,137,3,1,1,2,1.75,0.916666666666667,0.957427107756338,0.523809523809524,0.547101204432193,2.7074271077563377,High,Medium
-2.2673724,53.4725827,-2.910062596995827e+18,382,1,1,4,2,2.0,2.0,1.4142135623731,1.0,0.707106781186548,3.414213562373096,High,Medium
-2.267378,53.4734816,-5.382282617366181e+18,289,0,2,2,0,1.0,1.33333333333333,1.15470053837925,1.33333333333333,1.15470053837925,2.1547005383792497,High,Low
-2.2674969,53.4923571,-7.317370898769494e+18,25,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2655515,53.4222511,2.569002052646554e+18,70,2,1,0,2,1.25,0.916666666666667,0.957427107756338,0.733333333333333,0.765941686205071,2.2074271077563385,High,Medium
-2.2657254,53.4501152,5.288571012489448e+18,48,1,0,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2657872,53.4600024,-1.280341062552903e+18,232,3,4,1,4,3.0,2.0,1.4142135623731,0.666666666666667,0.471404520791032,4.414213562373096,High,Medium
-2.2659052,53.4788779,9.17003208098448e+18,216,0,3,1,0,1.0,2.0,1.4142135623731,2.0,1.4142135623731,2.4142135623731003,High,Low
-2.2659446,53.4851698,9.189165521851887e+18,493,1,4,2,0,1.75,2.91666666666667,1.70782512765993,1.66666666666667,0.975900072948533,3.4578251276599326,High,Medium
-2.2660741,53.5058429,-6.499670893969364e+18,37,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2641248,53.4348382,6.42595021640286e+17,49,0,2,2,0,1.0,1.33333333333333,1.15470053837925,1.33333333333333,1.15470053837925,2.1547005383792497,High,Low
-2.2641304,53.4357371,-4.791402683534345e+18,9,1,0,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667,1.2500000000000002,Medium,Low
-2.2642643,53.4573092,6.606389088641781e+18,158,2,6,2,3,3.25,3.58333333333333,1.89296944860009,1.1025641025641,0.582452138030797,5.14296944860009,High,Medium
-2.2642811,53.4600057,-2.0941367003762437e+18,178,3,2,2,3,2.5,0.333333333333333,0.577350269189626,0.133333333333333,0.23094010767585,3.077350269189625,High,Medium
-2.2642867,53.4609046,2.7862092571300854e+18,219,2,2,1,3,2.0,0.666666666666667,0.816496580927726,0.333333333333333,0.408248290463863,2.8164965809277263,High,Medium
-2.264572,53.5067451,3.320427296789389e+18,69,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2646729,53.522924,-2.3922443728481454e+18,109,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2625475,53.4231566,4.620571431220991e+18,172,3,1,3,5,3.0,2.66666666666667,1.63299316185545,0.888888888888889,0.544331053951817,4.632993161855451,High,Medium
-2.2626251,53.4357404,-8.075047445361914e+18,69,2,3,1,2,2.0,0.666666666666667,0.816496580927726,0.333333333333333,0.408248290463863,2.8164965809277263,High,Medium
-2.2626307,53.4366392,6.994889169561345e+18,8,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2626529,53.4402346,8.216016024094227e+18,85,0,2,2,3,1.75,1.58333333333333,1.25830573921179,0.904761904761905,0.719031850978167,3.0083057392117922,High,Medium
-2.262775,53.4600091,3.2443578004074327e+18,211,4,3,3,2,3.0,0.666666666666667,0.816496580927726,0.222222222222222,0.272165526975909,3.8164965809277267,High,Medium
-2.2627806,53.4609079,3.8243580955114216e+16,75,1,1,0,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667,1.2500000000000002,Medium,Low
-2.2628084,53.4654021,-4.5315163789378734e+18,106,0,2,1,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,1.7074271077563374,Medium,Low
-2.2628806,53.4770869,6.431858480006094e+18,396,2,4,1,5,3.0,3.33333333333333,1.82574185835055,1.11111111111111,0.608580619450185,4.825741858350555,High,Medium
-2.2629975,53.4959624,-1.8416495876506473e+18,113,1,1,0,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2610648,53.4267553,1.8815983453990292e+18,82,3,1,0,3,1.75,2.25,1.5,1.28571428571429,0.857142857142857,3.2499999999999996,High,Medium
-2.2610703,53.4276541,-1.3758415385377512e+17,38,1,0,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2612468,53.456417,7.677795732125841e+18,101,7,2,2,0,2.75,8.91666666666667,2.98607881119482,3.24242424242424,1.08584684043448,5.736078811194821,High,Medium
-2.2612524,53.4573159,-8.367947633423935e+18,85,2,1,1,1,1.25,0.25,0.5,0.2,0.4,1.75,Medium,Medium
-2.2614403,53.4878763,8.431840650930669e+18,238,2,1,2,1,1.5,0.333333333333333,0.577350269189626,0.222222222222222,0.38490017945975,2.077350269189625,High,Medium
-2.2615233,53.5013587,2.488842698864224e+18,79,0,1,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667,1.2500000000000002,Medium,Low
-2.2596202,53.4366458,8.095299380258925e+18,11,1,1,1,1,1.0,0.0,0.0,0.0,0.0,1.0,Low,Low
-2.2596366,53.4393424,6.928252925488065e+18,65,3,1,1,3,2.0,1.33333333333333,1.15470053837925,0.666666666666667,0.577350269189626,3.154700538379252,High,Medium
-2.259686,53.4474319,3.6799598163901614e+18,242,4,5,4,10,5.75,8.25,2.87228132326901,1.43478260869565,0.499527186655481,8.622281323269014,High,High
-2.2597903,53.4645098,-5.528396315804572e+17,105,2,1,2,2,1.75,0.25,0.5,0.142857142857143,0.285714285714286,2.2500000000000004,High,Medium
-2.2598123,53.4681052,-2.491394981901635e+18,99,1,0,1,3,1.25,1.58333333333333,1.25830573921179,1.26666666666667,1.00664459136943,2.5083057392117873,High,Medium
-2.2598288,53.4708017,-4.2583318790038953e+18,93,0,2,2,2,1.5,1.0,1.0,0.666666666666667,0.666666666666667,2.5000000000000004,High,Medium
-2.2600213,53.5022609,6.106692842358777e+18,98,0,0,1,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2600323,53.5040585,-5.0040315979677114e+17,168,0,0,0,2,0.5,1.0,1.0,2.0,2.0,1.5,Medium,Low
-2.2581422,53.4411433,-4.5564104787503017e+18,66,4,0,1,0,1.25,3.58333333333333,1.89296944860009,2.86666666666667,1.51437555888007,3.1429694486000876,High,Medium
-2.2581858,53.448334,2.1826114290187835e+18,147,4,5,5,3,4.25,0.916666666666667,0.957427107756338,0.215686274509804,0.225276966530903,5.207427107756337,High,Medium
-2.2582295,53.4555247,8.915947933731476e+18,119,3,4,1,3,2.75,1.58333333333333,1.25830573921179,0.575757575757576,0.457565723349742,4.0083057392117905,High,Medium
-2.2582404,53.4573224,5.190865822862943e+18,77,1,2,2,0,1.25,0.916666666666667,0.957427107756338,0.733333333333333,0.765941686205071,2.2074271077563385,High,Medium
-2.2584918,53.4986688,-1.6709554826535396e+18,66,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2585356,53.5058595,-6.662711964032695e+18,59,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.258552,53.5085559,-6.156627651822484e+18,70,1,0,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667,1.2500000000000002,Medium,Low
-2.2586452,53.523836,-7.399274559610513e+18,73,1,0,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2586616,53.5265325,-1.5799578124819997e+17,10,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2565988,53.4348547,3.9224017095204736e+17,80,1,0,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.256691,53.4501349,2.9006303276063007e+18,140,2,2,4,2,2.5,1.0,1.0,0.4,0.4,3.5,High,Medium
-2.2567181,53.4546291,-6.42915918212897e+17,95,2,2,2,4,2.5,1.0,1.0,0.4,0.4,3.5,High,Medium
-2.256767,53.4627187,3.039435907933082e+18,128,2,1,3,3,2.25,0.916666666666667,0.957427107756338,0.407407407407407,0.425523159002817,3.207427107756338,High,Medium
-2.2568322,53.4735047,4.4776730114785695e+18,23,0,0,0,2,0.5,1.0,1.0,2.0,2.0,1.5,Medium,Low
-2.2570279,53.5058627,2.7415305125345705e+18,36,0,1,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2552069,53.4537335,-3.2648975694262656e+18,67,2,0,2,2,1.5,1.0,1.0,0.666666666666667,0.666666666666667,2.5000000000000004,High,Medium
-2.2552284,53.4573289,8.354696117189751e+18,118,4,2,3,0,2.25,2.91666666666667,1.70782512765993,1.2962962962963,0.759033390071081,3.957825127659932,High,Medium
-2.2536152,53.4393553,4.2483057493075446e+18,36,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2536688,53.4483437,-7.473769471307973e+17,104,3,3,3,3,3.0,0.0,0.0,0.0,0.0,3.0,High,Medium
-2.2536903,53.4519391,-7.272880667368983e+18,89,1,2,3,4,2.5,1.66666666666667,1.29099444873581,0.666666666666667,0.516397779494322,3.790994448735805,High,Medium
-2.253701,53.4537367,3.1706660355614694e+17,108,1,3,3,2,2.25,0.916666666666667,0.957427107756338,0.407407407407407,0.425523159002817,3.207427107756338,High,Medium
-2.2537117,53.4555344,4.2889974709439734e+18,41,0,0,0,2,0.5,1.0,1.0,2.0,2.0,1.5,Medium,Low
-2.2537278,53.4582309,4.110244484250711e+18,122,2,2,0,1,1.25,0.916666666666667,0.957427107756338,0.733333333333333,0.765941686205071,2.2074271077563385,High,Medium
-2.2539856,53.501375,1.8494936170912937e+18,87,1,0,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2540555,53.5130598,6.06123225832935e+18,56,0,1,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667,1.2500000000000002,Medium,Low
-2.2521898,53.4528411,3.1690866247056307e+18,63,1,0,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2521951,53.4537399,-3.385240009549856e+18,44,0,0,2,0,0.5,1.0,1.0,2.0,2.0,1.5,Medium,Low
-2.2522271,53.459133,-8.060148060215459e+18,70,3,1,2,0,1.5,1.66666666666667,1.29099444873581,1.11111111111111,0.86066296582387,2.790994448735805,High,Medium
-2.2522485,53.4627283,-7.452366316021635e+18,22,0,0,1,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2523125,53.4735144,5.897244960032143e+18,184,0,3,3,2,2.0,2.0,1.4142135623731,1.0,0.707106781186548,3.414213562373096,High,Medium
-2.2523285,53.4762109,-8.487524176619065e+18,21,1,0,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.252462,53.4986817,2.4906210416914403e+17,150,1,0,2,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,1.7074271077563374,Medium,Low
-2.2524727,53.5004794,9.1563751851496e+18,120,1,1,1,0,0.75,0.25,0.5,0.333333333333333,0.666666666666667,1.2500000000000002,Medium,Low
-2.2524781,53.5013782,-8.627272483110715e+18,131,1,0,2,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,1.7074271077563374,Medium,Low
-2.2524941,53.5040747,-7.988193410721926e+18,92,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2525101,53.5067712,-6.451442276047456e+18,280,0,3,1,1,1.25,1.58333333333333,1.25830573921179,1.26666666666667,1.00664459136943,2.5083057392117873,High,Medium
-2.252569,53.5166583,1.2090047082405312e+18,119,0,1,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2526064,53.5229501,8.981489421749043e+18,69,0,1,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667,1.2500000000000002,Medium,Low
-2.2506469,53.4465524,-3.5334138948846024e+18,30,1,0,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2506575,53.4483501,3.600969946058821e+17,120,2,0,2,1,1.25,0.916666666666667,0.957427107756338,0.733333333333333,0.765941686205071,2.2074271077563385,High,Medium
-2.2507529,53.4645292,3.087230189187089e+18,40,0,1,0,2,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,1.7074271077563374,Medium,Low
-2.2508006,53.4726187,-7.15786387432896e+18,256,2,6,4,3,3.75,2.91666666666667,1.70782512765993,0.777777777777778,0.455420034042649,5.457825127659934,High,Medium
-2.2508165,53.4753152,-4.052190018015758e+18,344,3,6,4,3,4.0,2.0,1.4142135623731,0.5,0.353553390593274,5.414213562373096,High,Medium
-2.2508325,53.4780117,1.1186639307161352e+18,17,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2508802,53.4861012,5.40247006586347e+18,638,9,5,9,4,6.75,6.91666666666667,2.62995563967658,1.02469135802469,0.389623057729864,9.379955639676583,High,High
-2.2509918,53.5049767,8.351375559217717e+18,44,0,1,0,2,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,1.7074271077563374,Medium,Low
-2.2510503,53.5148638,2.120366390688144e+18,208,0,0,1,3,1.0,2.0,1.4142135623731,2.0,1.4142135623731,2.4142135623731003,High,Low
-2.2491466,53.4474544,-4.839231609984291e+18,119,2,0,1,2,1.25,0.916666666666667,0.957427107756338,0.733333333333333,0.765941686205071,2.2074271077563385,High,Medium
-2.2491887,53.4546451,2.5923166148294405e+18,88,1,3,1,2,1.75,0.916666666666667,0.957427107756338,0.523809523809524,0.547101204432193,2.7074271077563377,High,Medium
-2.2492098,53.4582405,3.022072071121263e+18,56,1,1,2,0,1.0,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726,1.816496580927726,Medium,Low
-2.249215,53.4591393,7.817097443231928e+18,113,1,2,1,0,1.0,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726,1.816496580927726,Medium,Low
-2.2492203,53.4600381,6.920988056863403e+18,171,0,2,2,2,1.5,1.0,1.0,0.666666666666667,0.666666666666667,2.5000000000000004,High,Medium
-2.2492308,53.4618358,2.7312480326472044e+18,116,2,1,3,2,2.0,0.666666666666667,0.816496580927726,0.333333333333333,0.408248290463863,2.8164965809277263,High,Medium
-2.2492361,53.4627346,-4.383351334428612e+18,227,4,6,3,1,3.5,4.33333333333333,2.08166599946613,1.23809523809524,0.594761714133181,5.581665999466134,High,Medium
-2.2493785,53.4870032,-2.6127364041892925e+18,333,2,4,7,3,4.0,4.66666666666667,2.16024689946929,1.16666666666667,0.540061724867322,6.160246899469287,High,Medium
-2.2496057,53.5256529,-2.943234283246874e+18,47,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2476462,53.4483564,1.358016679883318e+18,75,0,0,1,2,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,1.7074271077563374,Medium,Low
-2.2476985,53.4573447,-5.069807248749292e+18,84,0,2,2,2,1.5,1.0,1.0,0.666666666666667,0.666666666666667,2.5000000000000004,High,Medium
-2.247709,53.4591424,7.549888860629626e+18,109,0,1,2,1,1.0,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726,1.816496580927726,Medium,Low
-2.2478557,53.4843098,6.710765212084206e+18,43,3,0,0,1,1.0,2.0,1.4142135623731,2.0,1.4142135623731,2.4142135623731003,High,Low
-2.248029,53.5139713,3.368374847986703e+18,92,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2481131,53.5283526,-1.4672371312350167e+18,96,1,0,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2465105,53.5121768,-4.550511391851753e+16,81,3,0,0,0,0.75,2.25,1.5,3.0,2.0,2.25,High,Low
-2.2465889,53.5256592,6.441045661093953e+18,76,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2465993,53.5274569,-7.544309309100109e+18,79,1,0,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.24464,53.4492614,5.993356082873633e+18,41,0,1,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.244759,53.4699347,2.644421323959017e+17,114,3,2,1,2,2.0,0.666666666666667,0.816496580927726,0.333333333333333,0.408248290463863,2.8164965809277263,High,Medium
-2.2449766,53.5076857,-8.035898414552314e+18,146,2,1,1,2,1.5,0.333333333333333,0.577350269189626,0.222222222222222,0.38490017945975,2.077350269189625,High,Medium
-2.2449922,53.5103822,-5.827294004260858e+18,107,1,0,2,1,1.0,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726,1.816496580927726,Medium,Low
-2.2431703,53.4555564,5.071148158388772e+18,228,0,1,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667,1.2500000000000002,Medium,Low
-2.2432731,53.4735331,2.143976240054481e+18,580,9,6,8,3,6.5,7.0,2.64575131106459,1.07692307692308,0.407038663240706,9.145751311064588,High,High
-2.2434534,53.5049923,4.250155765111583e+18,73,2,0,2,0,1.0,1.33333333333333,1.15470053837925,1.33333333333333,1.15470053837925,2.1547005383792497,High,Low
-2.241552,53.4357849,-6.125740427307e+18,76,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2416541,53.4537617,1.9310302054386163e+18,182,0,0,2,2,1.0,1.33333333333333,1.15470053837925,1.33333333333333,1.15470053837925,2.1547005383792497,High,Low
-2.2417052,53.4627501,-1.205675040488136e+18,47,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2417103,53.463649,1.1610344935141128e+18,191,2,2,1,1,1.5,0.333333333333333,0.577350269189626,0.222222222222222,0.38490017945975,2.077350269189625,High,Medium
-2.2417615,53.4726373,-2.941069330955528e+18,198,0,1,3,4,2.0,3.33333333333333,1.82574185835055,1.66666666666667,0.912870929175277,3.825741858350554,High,Medium
-2.2417921,53.4780304,3.4840355637483433e+18,56,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2419355,53.5031977,-6.626992376636488e+18,29,1,0,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2419867,53.512186,2.4452596502063764e+18,77,0,1,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2420175,53.517579,-7.120791452790728e+18,50,1,0,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
